user_id,embedding,severity,tag
245,"[0.0000000e+00 2.4882524e+00 0.0000000e+00 1.9443479e+00 0.0000000e+00
 6.5026301e-01 2.6239204e+00 1.0653967e-01 5.5404991e-01 0.0000000e+00
 5.4026574e-01 1.2348126e+00 0.0000000e+00 0.0000000e+00 1.4075630e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.7729195e-01
 0.0000000e+00 0.0000000e+00 8.0856746e-01 0.0000000e+00 0.0000000e+00
 3.4359577e+00 0.0000000e+00 0.0000000e+00 4.4132790e-01 0.0000000e+00
 1.1957611e+00 1.7315618e+00 5.0903857e-01 0.0000000e+00 2.3062546e+00
 1.5511338e+00 0.0000000e+00 2.8671795e-01 6.3212639e-01 8.4009811e-02
 0.0000000e+00 1.1842718e+00 2.3571293e-01 1.1857438e+00 0.0000000e+00
 2.2064986e+00 0.0000000e+00 8.6447453e-01 6.5590465e-01 0.0000000e+00
 6.8944389e-01 7.6918936e-01 0.0000000e+00 5.1276815e-01 1.3474665e+00
 1.7892172e+00 1.9909729e-01 0.0000000e+00 0.0000000e+00 7.1109688e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1876836e-02 2.9589295e-02
 2.4251854e+00 1.2056103e+00 3.9189904e+00 3.5094070e-01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.3989491e+00 0.0000000e+00 1.4314957e+00
 0.0000000e+00 0.0000000e+00 1.1666425e+00 6.6646874e-01 0.0000000e+00
 4.1431376e-01 0.0000000e+00 0.0000000e+00 7.2696781e-01 2.4400642e+00
 1.3109983e+00 0.0000000e+00 4.3018618e-01 1.1191449e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.0714653e+00 7.4625015e-05 9.9529117e-02
 1.9682512e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 8.6382711e-01 0.0000000e+00 0.0000000e+00 6.0910863e-01
 2.0079193e+00 0.0000000e+00 2.5085741e-01 0.0000000e+00 1.4127972e+00
 0.0000000e+00 0.0000000e+00 7.5467136e-03 0.0000000e+00 7.8080982e-01
 2.0101604e+00 0.0000000e+00 5.6086963e-01 0.0000000e+00 0.0000000e+00
 5.7772732e-01 0.0000000e+00 0.0000000e+00 2.4754279e+00 0.0000000e+00
 0.0000000e+00 2.4965529e-01 0.0000000e+00]",0,轻度提醒
246,"[0.         0.         0.03767247 1.9381702  0.         0.876166
 1.156132   0.         0.22320792 0.         0.6617517  0.
 0.         0.         1.2231119  2.0915756  0.         0.
 0.74715877 1.8179405  0.         0.         0.72573036 5.602393
 0.         1.5273917  0.         0.5216875  0.38080496 0.10724327
 0.         1.7107656  0.         0.         2.2743409  0.
 0.         0.         1.8574481  0.         0.         0.28265306
 0.08762321 2.0010045  0.         0.         0.         0.5712361
 0.8358028  0.32909805 0.         0.8236629  0.8256507  0.50314164
 0.40277934 0.48103842 0.33841556 0.5160052  0.         1.3703622
 0.6575101  0.         0.8007972  0.03963801 0.         1.1876103
 1.1316487  0.9437928  0.         0.08555068 0.         0.60870606
 2.5776927  0.         0.04248762 0.         0.         0.6182593
 0.7040977  0.         0.41818833 0.         0.         0.
 2.437576   1.1441613  0.         0.         0.5120506  0.
 0.         0.         0.94925636 0.         0.         2.705566
 0.         0.35652512 0.         0.         0.8743849  0.86330885
 0.843634   0.         1.1698829  1.8672633  0.         0.35035896
 0.         0.         1.2178911  0.         0.         0.
 1.1143583  0.         0.         0.88175845 0.5441976  0.
 0.58904076 0.         0.         0.60732037 0.64516425 0.
 0.         0.        ]",0,轻度提醒
247,"[0.         0.12957786 0.         2.3473575  0.         0.
 1.0075397  0.         0.34227827 0.         0.5037197  0.
 0.         0.         4.378473   3.0216622  0.         0.
 0.         1.1365117  0.         0.         2.937275   0.
 0.         2.1677938  0.         0.         0.         0.
 0.03640804 3.2793844  0.         0.         2.4578798  0.50374603
 0.         0.         0.11626112 0.21601307 0.         0.
 0.12501788 0.74096227 0.         0.55295676 0.         0.
 0.7618026  0.         0.         0.87768465 0.         0.
 0.         0.         0.         1.475574   0.         0.7904805
 0.         0.         0.07419893 0.         0.         0.2936871
 0.5385582  3.9796512  0.         0.         0.         1.27005
 0.97027516 0.         0.         0.         0.         2.6859548
 0.7722903  0.         0.78976476 0.2354317  0.         0.58658767
 2.7550914  0.62011725 0.         0.5936825  1.3150585  0.
 0.         0.         0.         0.         0.         1.7795064
 0.         0.         0.         0.         0.         0.86435485
 0.         0.         0.         1.6285357  0.         0.13376819
 0.         0.         0.         0.         0.         0.
 0.         0.19586468 0.         0.18804008 0.         0.
 0.7442508  0.4204678  0.         0.1757436  0.2523599  0.
 0.         0.        ]",0,轻度提醒
248,"[0.0000000e+00 1.4544882e+00 0.0000000e+00 2.3879499e+00 0.0000000e+00
 2.0610966e-02 1.0194123e+00 5.9644419e-01 0.0000000e+00 0.0000000e+00
 7.3793191e-01 7.1474910e-03 0.0000000e+00 0.0000000e+00 1.2844369e+00
 9.1897035e-01 0.0000000e+00 6.5274537e-04 5.5349493e-01 1.2559214e+00
 0.0000000e+00 0.0000000e+00 7.1231073e-01 0.0000000e+00 0.0000000e+00
 2.0599971e+00 0.0000000e+00 4.5357549e-01 2.7622056e-01 0.0000000e+00
 1.2890438e+00 3.2992544e+00 4.8731151e-01 0.0000000e+00 1.9870446e+00
 8.9274979e-01 0.0000000e+00 9.4465780e-01 1.2823355e+00 0.0000000e+00
 0.0000000e+00 3.4509340e-01 1.0449254e-01 1.4547729e+00 0.0000000e+00
 1.9644564e+00 0.0000000e+00 5.4924887e-01 7.5019205e-01 0.0000000e+00
 5.1039147e-01 7.3119342e-01 0.0000000e+00 2.2885829e-01 9.0572935e-01
 1.2041829e+00 1.3059580e-01 1.9132602e-01 0.0000000e+00 1.4355403e-01
 0.0000000e+00 0.0000000e+00 7.4895823e-01 1.7261878e-02 0.0000000e+00
 2.3145108e+00 1.4702015e+00 2.6705081e+00 7.7062827e-01 4.4089890e-01
 0.0000000e+00 0.0000000e+00 1.2215260e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 6.3565409e-01 7.2314948e-01 0.0000000e+00
 4.3281680e-01 0.0000000e+00 0.0000000e+00 3.5599601e-01 2.2414434e+00
 1.6008471e+00 0.0000000e+00 4.7468963e-01 4.4951630e-01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 2.6978299e-01 0.0000000e+00 5.4147273e-02
 1.4409059e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 8.6150008e-01 2.1039125e-01 0.0000000e+00 0.0000000e+00
 1.9280424e+00 0.0000000e+00 4.0267467e-01 0.0000000e+00 5.7507974e-01
 5.9097701e-01 0.0000000e+00 7.4390179e-01 0.0000000e+00 7.1706426e-01
 1.1855363e+00 0.0000000e+00 1.0698266e+00 0.0000000e+00 0.0000000e+00
 5.7250196e-01 0.0000000e+00 0.0000000e+00 1.1018767e+00 7.7729565e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00]",0,轻度提醒
249,"[0.         0.         0.6406259  1.5456535  0.         0.6393644
 0.7216011  0.         0.         0.         0.7293171  0.45532268
 0.         0.         0.         0.         0.5972512  0.6881297
 0.         0.         1.1181264  0.         0.         1.9213092
 0.         0.6886655  1.238026   0.19778968 0.9185793  0.92004204
 0.         0.         0.4597576  0.         1.2706441  0.
 0.10713293 0.8566208  1.2851754  0.02793202 0.         0.61744094
 0.19621333 0.278259   0.         0.         0.         0.77471596
 0.6530241  0.38867664 0.19217871 0.739222   0.20828618 0.
 1.4675362  0.8753639  1.0978696  0.         0.03089356 0.
 0.20639807 0.8008166  0.4938597  0.59905666 0.         0.54653907
 1.394052   0.         0.02053243 1.1516099  0.         0.
 0.01624206 0.         0.11913615 0.         1.473786   0.
 0.67416805 0.         0.07571027 0.         0.         0.
 0.         1.3333479  0.2618078  0.         0.         1.088662
 0.         0.8151838  0.49683785 0.         0.4848113  0.
 0.         0.         0.         0.         0.3400693  0.86556405
 0.         0.44414228 0.6288107  1.5006225  1.6506274  0.31333467
 0.         0.         0.8122122  0.         0.         0.
 0.9516489  0.         0.         0.8633021  0.3629249  0.49990267
 0.52266717 0.         0.         0.11641176 0.         0.
 0.6935072  0.        ]",1,中度催缴
250,"[0.         0.         0.         2.5221808  0.         0.12875725
 0.         0.         0.         0.         0.5405389  0.
 0.         0.         2.2579978  3.304378   0.         0.
 0.6014204  2.7007217  0.         0.         1.4487762  0.7929867
 0.         0.16535008 0.         1.0712914  0.03405867 0.
 1.4616998  4.3973904  0.         0.         1.8376551  0.
 0.30139527 0.26052225 1.6984514  0.         0.         0.
 0.08092891 2.3280299  0.         1.3934127  0.         0.
 0.7732878  0.         0.         0.83322054 0.         0.
 0.         0.         0.         0.53056556 0.         0.54783964
 0.3028403  0.         1.0076689  0.00946762 0.         0.48794478
 1.1464758  1.0647948  0.         0.18303324 0.         0.86368304
 2.6480746  0.         0.         0.2527426  0.         1.5627491
 0.7484579  0.         0.4301289  0.11641911 0.         0.
 2.7317936  1.2110268  0.         0.         0.8372344  0.
 0.         0.         0.         0.         0.         2.6711328
 0.         0.         0.         0.         0.67168546 0.8622328
 2.294637   0.         0.         1.491268   0.         0.25931677
 0.         0.         0.8859819  0.         0.         0.
 0.1817239  0.         0.         0.45884392 0.64942664 0.
 0.5872773  0.         0.         0.         1.3577198  0.
 0.         0.        ]",0,轻度提醒
251,"[0.         0.4418649  0.         2.240256   0.         0.643263
 0.79416466 0.         1.2660606  0.         0.15555006 0.
 0.         0.         3.2753165  2.39855    0.         0.
 0.         0.5067241  0.         0.         3.025665   0.
 0.         2.4289007  0.         0.         0.         0.
 0.51620525 2.5973718  0.         0.         2.2957463  0.05146533
 0.         0.         0.         0.46381363 0.         0.
 0.36606413 1.3844693  0.23597884 2.3861291  0.         0.
 0.72036886 0.         0.         0.98354924 0.         0.
 0.         0.         0.         0.         0.         1.8495337
 0.         0.         0.         0.         0.         0.
 0.21717    3.0133677  0.         0.         0.         0.7591154
 1.261727   0.         0.         0.         0.         3.2535212
 0.71798337 0.         0.9256977  0.02444565 0.         0.0509131
 2.704426   0.4356441  0.         0.         2.293219   0.
 0.         0.         0.         0.20043275 0.         2.6971405
 0.         0.         0.         0.         0.05499929 0.866517
 0.         0.         0.         1.2331567  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.1712865  0.         0.         0.         0.
 0.69151205 0.         0.         1.001508   0.         0.
 0.         0.        ]",0,轻度提醒
252,"[0.         1.3747417  0.00458592 2.436779   0.         0.
 0.7921341  0.8570987  0.         0.         0.82021236 0.06721628
 0.         0.         1.1972976  0.85802495 0.         0.
 0.9175074  1.456881   0.         0.         0.68651897 0.
 0.         1.9771584  0.         0.49828315 0.43445548 0.
 0.9373561  3.3429172  0.6589434  0.         2.2921448  1.251026
 0.         1.0980555  1.4377406  0.         0.         0.5232074
 0.07462022 1.6606873  0.         1.4034996  0.         0.46996298
 0.74576986 0.         0.518861   0.73051214 0.         0.5737443
 0.8940683  1.1670104  0.02707571 0.7127332  0.         0.13050112
 0.         0.         0.8869732  0.07006888 0.         2.0656197
 1.5067005  2.5205142  0.81783235 0.6337558  0.         0.0437908
 1.4771856  0.         0.         0.         0.         0.5127131
 0.72293204 0.         0.32621467 0.         0.         0.58636105
 2.1251314  1.6792947  0.         0.6533679  0.30057085 0.
 0.         0.         0.28086716 0.         0.07154542 1.5685935
 0.         0.         0.         0.         0.         0.86042416
 0.6133399  0.         0.         2.2108712  0.         0.43808317
 0.         0.7390688  0.974941   0.         0.9823705  0.
 0.96199787 0.57949054 0.         1.3347975  0.         0.
 0.549198   0.         0.         0.85774195 0.9131261  0.
 0.         0.        ]",0,轻度提醒
253,"[0.00000000e+00 0.00000000e+00 5.47455490e-01 1.63276160e+00
 0.00000000e+00 5.68732023e-01 4.27871823e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.49421418e-01 8.69939327e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.54879308e-01 6.39258265e-01 1.10382654e-01 0.00000000e+00
 8.34998190e-01 0.00000000e+00 0.00000000e+00 2.05489016e+00
 0.00000000e+00 4.53001887e-01 1.17618787e+00 3.76202166e-01
 9.25553501e-01 8.90795946e-01 0.00000000e+00 0.00000000e+00
 4.29100841e-01 0.00000000e+00 1.28842723e+00 0.00000000e+00
 3.07490528e-01 8.80012095e-01 1.46092010e+00 1.15831569e-03
 0.00000000e+00 3.71734768e-01 1.88570902e-01 5.03005803e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.82278240e-01
 6.57949328e-01 3.22619736e-01 8.46752077e-02 7.38346040e-01
 6.61052167e-01 0.00000000e+00 1.47253036e+00 6.21895492e-01
 1.01007223e+00 0.00000000e+00 0.00000000e+00 3.32393050e-02
 2.50068069e-01 5.45689762e-01 5.75412273e-01 5.47995985e-01
 0.00000000e+00 1.97130129e-01 1.37430632e+00 0.00000000e+00
 0.00000000e+00 1.17423940e+00 0.00000000e+00 0.00000000e+00
 2.14860290e-01 0.00000000e+00 0.00000000e+00 5.80283999e-02
 1.24227238e+00 0.00000000e+00 6.82103038e-01 0.00000000e+00
 6.17741197e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.38656080e+00 2.64659643e-01 0.00000000e+00
 0.00000000e+00 5.38428903e-01 0.00000000e+00 1.26622391e+00
 3.66084337e-01 0.00000000e+00 4.37892973e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.96512389e-01 8.65059376e-01 0.00000000e+00 2.54154444e-01
 3.39661479e-01 1.52631176e+00 1.14857817e+00 3.16731483e-01
 0.00000000e+00 0.00000000e+00 9.24707949e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.98655677e-01 0.00000000e+00
 0.00000000e+00 8.60196710e-01 4.19053614e-01 2.94831872e-01
 5.20197988e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.42024469e-01 0.00000000e+00]",1,中度催缴
254,"[0.         0.         0.         2.1073732  0.         0.
 0.         0.         0.         0.         0.22615772 0.
 0.         0.         4.6562824  3.6282482  0.         0.
 0.         0.5074158  0.         0.         2.5533602  0.
 0.         0.         0.         0.         0.         0.
 0.         2.179468   0.         0.         2.2813454  0.
 1.810374   0.         0.         0.60461307 0.         0.
 0.08725993 0.05866127 0.         0.         0.         0.
 0.7524557  0.         0.         1.1385498  0.         0.
 0.         0.         0.         2.1763897  0.         0.
 0.         0.         0.20377074 0.         0.         0.
 0.         1.8461277  0.         0.         0.         2.5811687
 0.         0.         0.         0.         0.         2.9480658
 0.8501709  0.         1.1817641  0.766487   0.         0.
 2.342032   0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.6962656
 0.         0.43781364 0.         0.         0.         0.8674237
 0.45417044 0.         0.         0.8832509  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.91994476 0.80616945 0.         0.         0.         0.
 0.         0.        ]",0,轻度提醒
255,"[0.         0.         0.         2.1429608  0.         0.7013843
 0.5710963  0.         1.2520405  0.         0.06714517 0.
 0.         0.         2.8983083  2.136931   0.         0.
 0.         0.3139232  0.         0.         2.7030263  0.
 0.         2.0852275  0.         0.         0.         0.
 0.9898851  2.5568156  0.         0.         1.6738207  0.
 0.         0.         0.         0.54893446 0.         0.
 0.42178547 1.5076389  0.6153641  2.997266   0.         0.
 0.7308651  0.         0.         0.98823434 0.         0.
 0.         0.         0.         0.         0.         1.6350528
 0.         0.         0.         0.         0.         0.
 0.20864075 2.45327    0.         0.         0.         0.62343127
 1.1869696  0.         0.         0.         0.         3.0827365
 0.7180973  0.         1.0214394  0.15836331 0.         0.
 2.5760815  0.33860254 0.         0.         2.1640847  0.
 0.         0.         0.         0.22858435 0.         2.1882927
 0.         0.         0.         0.         0.48428237 0.86785376
 0.         0.         0.         0.7380272  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.6023315  0.         0.         0.         0.
 0.70715004 0.         0.         1.0634235  0.         0.
 0.         0.        ]",0,轻度提醒
